Timestamp,Tweet Text,Gender,Account,Latitude,Longitude,#NAME?,#NAME?,Language,Tension,Numeric Tension
24/02/2016 14:16,"Folks, the entire purpose of Rubio and Cruz's campaigns is to stop #Trump, NOT earn your vote! WAKE UP! #Trump2016",FEMALE,Lrihendry,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:16,RT @DanScavino: GOP should be THANKING @realDonaldTrump for bringing back interest &amp; passion. These #s w/ #Trump are UNBELIEVABLE?ï¸? https:/…,UNKNOWN,Wisdom2Masses,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:16,".@NormOrnstein reassures the nation that if elected president, #Trump will eventually leave us for a younger country #Election2016",MALE,ThorningMichael,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:16,"RT @AVoiceForUSA: ""Mr. Amnesty"" Revealed
#MakeAmericaGreatAgain #TrumpTrain #VoteTrump #TrumpArmy #Trump2016 #Trump #TexasForTrump https://…",MALE,PatrickAnna,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:16,RT @DanScavino: GOP should be THANKING @realDonaldTrump for bringing back interest &amp; passion. These #s w/ #Trump are UNBELIEVABLE?ï¸? https:/…,UNKNOWN,Dark_Red_Hair,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:16,"When republicans focus on social issues, they lose. Stick to jobs, economy, small govt, low taxes strong military... https://t.co/j7QkXnwyCn",MALE,indieguy888,0,0,1,-2,EN,IRRELEVANT,0
24/02/2016 14:16,RT @DanScavino: GOP should be THANKING @realDonaldTrump for bringing back interest &amp; passion. These #s w/ #Trump are UNBELIEVABLE?ï¸? https:/…,UNKNOWN,McMintyMP,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:16,"RT @Campaign_Trump: Folks, this is the true Donald Trump. He will inspire the entire USA to become greater than ever before. #Trump https:/…",FEMALE,mrskolson,0,0,3,-1,EN,IRRELEVANT,0
24/02/2016 14:16,Sign me up for that candidate. RT @TheFriddle: #Trump supporters dressed as KKK outside #NVCaucus location. https://t.co/MTOi4eZ2Nt,UNKNOWN,sandeesalas,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:16,RT @TrumpLandslide: Anyway you slice it up Donald Trump had a HUUGE night last night!! @realDonaldTrump @CNN #GOP #TCOT #NVcaucus #Trump ht…,UNKNOWN,Rnmalo14,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:16,RT @AshNicoleGarcia: Wow! https://t.co/5BwwBfE6A5,FEMALE,ElizabethHope93,0,0,4,-1,UND,IRRELEVANT,0
24/02/2016 14:16,Me &amp; @GillianMcGheek are back with another 'Morning Feed' on @RivetRadio. https://t.co/YR4LV3NFEM,UNKNOWN,Spongerob17,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:16,"RT @KatyinIndy: We waited for McCain to knock out Obama, we waited for Romney to knock out Obama.... @TEDCRUZ MUST KNOCK OUT TRUMP!! https:…",MALE,embeegle,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:16,#GOPDebate #Trump #Rubio #Cruz #Kasich #SuperTuesday #Texas #TexasPrimary https://t.co/XgTUC7czT9,UNISEX,tweetsbybrg,0,0,1,-1,UND,IRRELEVANT,0
24/02/2016 14:16,RT @ObamaBreaking: Donald #Trump MUST win #Texas to knock the Liar @TedCruz out! #RETWEET if you Agree &amp; Tell @GregAbbott_TX he's wrong htt…,FEMALE,estherprosser14,0,0,2,-3,EN,IRRELEVANT,0
24/02/2016 14:16,RT @jenilynn1001: Just voted for @realDonaldTrump in Texas! Have never been this excited to cast a vote! #Trump 2016 for America! https://t…,MALE,RockyBalboa1066,0,0,3,-1,EN,IRRELEVANT,0
24/02/2016 14:16,RT @jaredsinclair: Live footage from Las Vegas. #Trump https://t.co/sH1qce8EIm,MALE,stevehansell,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:16,"RT @TruthFromTerry: @JaredWyand @ChristiChat 

Abe Lincoln never went to college.
#Obama went to college.
'Nuff said.

#Trump2016 #TrumpArm…",UNKNOWN,Bgolf,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:16,"RT @slone: TRUMP IS UNSTOPPABLE! Nothing...NOTHING is going to stop ""We the People"" from electing @realDonaldTrump to be POTUS! https://t.c…",MALE,Sofia03336,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:16,"Showing its losing hand https://t.co/AC8YdG7ITg #news #viral #Obama #GoldOutofHiding #Cruz #Trump #ISIS
 #OpDeatheaters #IsisEnMexico",UNKNOWN,defendressofsan,0,0,1,-3,EN,HIGH_TENSION,3
24/02/2016 14:16,RT @DanScavino: GOP should be THANKING @realDonaldTrump for bringing back interest &amp; passion. These #s w/ #Trump are UNBELIEVABLE?ï¸? https:/…,MALE,tom_tsetung,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:16,"RT @PilarGGranja: #Nevada: 30% de poblaciÃ³n hispana. 
Arrasa #Trump 

AquÃ­, tpco se entiende nada.",MALE,JOSEVINA,0,0,1,-1,ES,IRRELEVANT,0
24/02/2016 14:16,Time for @tedcruz and others to drop out. @marcorubio clearly the one to beat @realDonaldTrump. #Cruz2016 #rubio2016 #Trump #GOP #RNC,MALE,amshebron,0,0,1,-2,EN,IRRELEVANT,0
24/02/2016 14:16,RT @DanScavino: GOP should be THANKING @realDonaldTrump for bringing back interest &amp; passion. These #s w/ #Trump are UNBELIEVABLE?ï¸? https:/…,FEMALE,ena_fenn,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:16,"Help me! Help you! 

The #GOP #Presidential race is taking on a life truly of it own. #Trump,…... https://t.co/gxqmhczKTe",UNKNOWN,iLife_Credit,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:16,"RT @ryanward87: 96% counted, &amp; #Trump has nearly *3 times* as many votes in the #NVcaucus as Hillary&amp;Sanders had..*COMBINED*(11,969) https:…",FEMALE,Nancypaulson3,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:17,"RT @amrightnow: ""The Real Trump"" Trump About You"" Watch Make #1 https://t.co/j58e8aacrE #tcot #pjnet #1A #2A #Trump #trump2016 https://t.co…",UNKNOWN,bogatyroev1991,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:17,The new addition. #trump #makeamericagreatagain https://t.co/509C7tQXHV,MALE,rlorrain,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:17,RT @DanScavino: GOP should be THANKING @realDonaldTrump for bringing back interest &amp; passion. These #s w/ #Trump are UNBELIEVABLE?ï¸? https:/…,FEMALE,Sternl63,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:17,"From now on, I don't want to hear anyone say Republicans are logical &amp; smarter. #Trump",MALE,JohnPierreMaeli,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,RT @UniPolitica: Â¿Hasta cuÃ¡ndo se puede parar a #Trump? Un anÃ¡lisis polÃ­tico de @mariaramirezNY. https://t.co/FYGVsiTnxi https://t.co/HOX4N…,UNKNOWN,MariaVargasPion,0,0,1,-1,ES,IRRELEVANT,0
24/02/2016 14:17,"#Trump: ‘She’s Being Protected, But If I Win,’ #Hillary Clinton Is Going To Jail [VIDEO] https://t.co/U0q0YRfOz2 #tcot #p2 #stoprush",MALE,DevonK4,0,0,1,-2,EN,IRRELEVANT,0
24/02/2016 14:17,So #trump soooo confident that a @glennbeck endorsement means nothing that he stalks him in Vegas and interrupts a speech? #Child #Bully,FEMALE,peglegmorris,0,0,2,-2,EN,IRRELEVANT,0
24/02/2016 14:17,"RT @Lrihendry: Folks, the entire purpose of Rubio and Cruz's campaigns is to stop #Trump, NOT earn your vote! WAKE UP! #Trump2016",MALE,rogerkinkaid,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,RT @DanScavino: GOP should be THANKING @realDonaldTrump for bringing back interest &amp; passion. These #s w/ #Trump are UNBELIEVABLE?ï¸? https:/…,UNKNOWN,VoteOlsen23,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:17,#Donald Trump in salsa Trono di Spade. Il video #Donald #Trump #in #salsa #Trono #di ... https://t.co/TtIIAa8ehb,UNKNOWN,zazoomblog,0,0,1,-1,IT,IRRELEVANT,0
24/02/2016 14:17,@msp341 ...Care to comment? https://t.co/WCu78bihpW,UNISEX,The_Nolte,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,"#USA rufen die Welt (#G20 ) zu Hilfe, um #Trump als #PrÃ¤sident zu verhindern. https://t.co/zdfTqogJmG I told you before: #NWO is in PANIC.",UNKNOWN,Aethonaia,0,0,1,-3,DE,HIGH_TENSION,3
24/02/2016 14:17,RT @peddoc63: Of course you did because so many Trump followers can't take the heat or like facts! #GoodRiddance âœŒðŸ?½ï¸?Peace OutâœŒðŸ?½ï¸? https://t.…,FEMALE,ioff10dream,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,We will build a wall. And the Mexicans will be thrilled to pay for it #Trump,UNKNOWN,SheFightz,0,0,4,-1,EN,IRRELEVANT,0
24/02/2016 14:17,@tedcruz is debating gutter-rat #Trump and needs to squash him like a bug in front of all. No more Mr. Kind for Ted! #CruzCrew @heidiscruz,FEMALE,NancyMcAnally,0,0,2,-2,EN,IRRELEVANT,0
24/02/2016 14:17,"@loudobbsnews @weeklystandard #Trump's base is jazzed! What part of ""your time has passed"", now ""voters will decide"" does the GOPe not get?",FEMALE,ToscaAusten,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,Showing its losing hand https://t.co/AC8YdG7ITg #news #viral #Obama #GoldOutofHiding #Cruz #Trump #ISISTrollingDay #isishasnukes,UNKNOWN,defendressofsan,0,0,1,-3,EN,IRRELEVANT,0
